Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
485810	32184	hcd	748.91	903015.5	749.4401	173873.77	116803.52	83500.16	109156.38	110654.5	97226.46	173873.77	54872.77	87485.45	94909.89	132217.75	0
485810	32186	hcd	856.11	2225812	702.4002	888382.56	186370.2	664494.19	149040	888382.56	138468.92	445012.75	81819.24	704394.88	143775.84	828053.88	0
485810	32187	hcd	756.74	360803.84	230.1142	154930.09	132901.52	81571.06	154930.09	98073.89	102022.59	129218.45	77705.29	85894.01	68754.3	120058.87	0
485810	32188	hcd	714.39	1774367.25	721.3226	782563	460511.47	401060.41	232442.25	301746.56	480142.22	782563	155829.55	366319.91	282241.5	449387.09	0
485810	32189	hcd	673.76	473199.62	673.4035	191174.67	191174.67	88369.43	90943.87	109426.79	76617.37	135729.28	33542.02	89702.86	75869.94	128553.77	0
485810	32190	hcd	722.91	659090.94	230.1707	536671.5	277371.75	394175.09	334862.72	416404.47	469596.41	392133.31	198303.17	348020.56	322394.62	536671.5	0
485810	32191	hcd	528.09	598108.88	120.0812	107976.72	66302.82	74433.16	107976.72	93958.14	86498.01	48422.93	82254.16	92689.19	36586.35	107027.71	0
485810	32192	hcd	802.49	775614.5	802.4903	378584.12	293746.5	210155.66	136029.34	219122.45	222426.25	378584.12	96337.77	216415.66	161033.78	279740.38	0
485810	32193	hcd	548.3	2331062.5	400.2767	444687.94	305158.03	176790.36	244041.72	204974.73	226893.31	444687.94	169354	200766.42	178300.41	273112.44	0
485810	32194	hcd	877.52	714222.44	877.5199	401452.78	290669.78	101944.76	147177.31	103858.84	204650.78	401452.78	52096.75	123939.41	124174.12	149133.69	0
485810	32195	hcd	888.57	816469.25	888.5694	269010.66	193297.42	130472.97	139610.5	176913.36	114252.55	269010.66	66005.24	152597.47	110817.91	193391.81	0
485810	32196	hcd	605.84	770351.38	605.2698	261756.02	222643.12	116410.09	147425.48	151420.42	121006.8	261756.02	69810.52	137686.42	103828.27	167096.17	0
485810	32197	hcd	836.96	331698.16	127.1323	321010.28	131387.36	43088.16	321010.28	59742.19	147559.61	133375.52	75626.71	68090	89306.21	95946.17	0
485810	32199	hcd	874.45	135345.8	127.1316	134885.3	67863.27	44348.18	134885.3	66079.55	70097.19	72381.02	74200.88	66171.69	44678.71	85343.72	0
485810	32200	hcd	657.34	725263.88	543.336	187653.34	181452.72	123208.63	144689.52	147010	148698.72	121237.77	187653.34	141559.42	91158.22	178716.94	0
485810	32201	hcd	535.37	15516277	535.3697	3467267.75	2411409.75	2011191.12	597968.31	1785724	1807458.38	3467267.75	571449.56	1780559.25	920144.12	2554235.25	0
485810	32202	hcd	518.65	1929095.12	120.0812	577163.44	458321.75	219270.58	501546	312272.12	378122.41	577163.44	150635.22	287676.81	223510.61	405561.72	0
485810	32203	hcd	519.96	2444895	519.8209	852920.31	284964.5	241684.91	852920.31	402926.38	347666.41	295820.72	480326.84	382020.28	252342.94	485523.22	0
485810	32204	hcd	763.72	415395.44	473.3302	343392.72	162502.92	73878.37	343392.72	110617.54	159175.03	119008.27	226808.02	102211.88	104953.3	143256.83	0
485810	32205	hcd	541.13	585507.81	110.0718	299451.78	205948.89	42565.64	299451.78	86835.64	97160.15	75460.88	62883.82	83706	54795.34	112214.16	0
485810	32206	hcd	684.9	517992.41	110.0718	346288.41	242293.3	111471.07	183139.33	137747.08	127289.11	346288.41	79462.65	125637.02	125112.37	172041.78	0
485810	32207	hcd	642.6	1902102	248.1813	508961.28	382755.47	388757.31	172174.86	485622.28	132164.42	508961.28	127397.97	402550.75	172096.25	496602.53	0
485810	32208	hcd	504.82	1337290.12	504.3184	413998.25	209937.08	314485.03	169639.41	241046.05	413998.25	259392.33	149099.27	254869.89	254319.84	367406.16	0
485810	32209	hcd	482.28	723804.69	230.1706	265290.44	147075.53	220658.09	93498.74	222671.2	132289.08	265290.44	48050.62	186806.08	150080.78	251432.5	0
485810	32210	hcd	636.12	1085691.5	110.0718	551387.75	281982.53	458694.06	119488.12	539545.12	115469.18	507343.81	112331.84	462803.53	96519.28	551387.75	0
485810	32212	hcd	864.21	264335.44	248.1814	249358.81	103575.51	68335.72	249358.81	95491.5	122900.95	132742.94	53099.54	97400.39	58509.62	123466.65	0
485810	32213	hcd	841.94	342636.16	357.1777	102748.59	102748.59	61823.52	67256.52	69310.56	56103.24	98455.21	30770.99	65264.96	40373.25	83596.47	0
485810	32214	hcd	435.01	296351.47	133.0863	35675.93	27836.62	17953.95	25151.38	26712.59	17341.04	21736.24	15733.68	23937.15	16575.6	35675.93	0
485810	32215	hcd	777.1	1333108.88	776.4418	386967.44	264205.81	273357.19	326092.31	340310.5	178180.62	170978.17	340157.19	269083.31	169003.09	386967.44	0
485810	32216	hcd	626.38	2618941	248.1813	394458.34	262575.59	116513.19	295570.97	148573.44	213796.45	131744.16	394458.34	116033.84	298820.34	198475.67	0
485810	32217	hcd	677.38	523990.84	677.415	274933.28	250241.41	60605.09	274933.28	77227.62	168101.22	128549.56	100723.42	83599.91	68334.44	104272.48	0
485810	32218	hcd	693.19	597530.06	692.4113	206552.95	174971.97	90228.03	206552.95	118906.44	139648.28	176611.97	94468.97	126466.68	71561.32	155326.09	0
485810	32219	hcd	669.71	865154.19	248.1813	627449.75	355933.53	188722.45	627449.75	304224.78	253475.03	360722.34	144941.38	284752.91	205534.67	358799.97	0
485810	32220	hcd	835.43	377731.66	335.1503	284439.22	121152.11	132832.28	104558.31	146673.02	90341.74	284439.22	59526.36	143376.14	75910.8	173370.23	0
485810	32221	hcd	611.67	404830.78	248.1813	235597.06	178905.58	167868.75	163745.25	197314.83	137965.61	167295.52	118535.51	185559.25	90209.8	235597.06	0
485810	32222	hcd	718.41	1584426.12	248.1814	446107.03	381992	191413.97	446107.03	234785.03	296760.38	416808.72	242196.94	221591.83	209013.19	348609.53	0
485810	32223	hcd	439.02	147298.52	133.0864	31666.69	23441.31	17888.88	31666.69	21582.07	23418.41	25272.36	12115.65	21251.43	18343.23	30414.67	0
485810	32225	hcd	450.28	205859.19	120.0812	71960.29	63593.2	48937.19	24700.42	55826.54	29463.92	71960.29	17726.22	46392.36	30039.08	56243.36	0
485810	32227	hcd	650.87	1369352.88	708.3965	727488.81	727488.81	359216.69	601229.38	468209.75	346375.94	421520.16	382695.28	368358.34	355096.62	562230.94	0
485810	32228	hcd	616.88	2769704.75	616.8773	1473852.75	1072043.88	1319101.25	391439.72	1400667.75	560533.12	1473852.75	252988.39	1294648.12	514634.75	1378109.38	0
485810	32229	hcd	620.71	6400490.5	248.1812	1071867.12	1071867.12	195910.64	345881	240962.05	249275	360736.62	197168.66	141774.69	905402.75	286340.16	0
485810	32230	hcd	635.87	1543536.5	110.0718	714680.31	344934.03	470956.06	134919.64	636276.75	129959.59	714680.31	154046.91	527485.06	118638.62	587780.69	0
485810	32231	hcd	441.94	751920.19	136.076	52627.98	41684.75	18435.57	52176.93	27403.03	52627.98	26619.99	27665.92	30715.23	21112.06	38526.63	0
485810	32232	hcd	606	425224.12	248.1814	302178.75	255248.11	158176.06	180377.48	206268.22	139687.47	302178.75	85184.57	187615.91	140902.27	238608.12	0
485810	32233	hcd	699.93	582135.38	129.1382	549050.5	486113.41	202988.19	508819.97	367397.62	228520.12	227876.55	549050.5	275420.75	228102.42	411956.97	0
485810	32234	hcd	563.6	516727.62	129.1391	511549.78	178801	108237.02	239952.36	159677.19	111253.65	71083.83	511549.78	132585	142390.3	192115.56	0
485810	32235	hcd	661.36	518667.97	248.1815	174855	155781.84	105580.68	143315.06	120540.56	159160.08	174855	58149.9	137072.91	74763.91	156452.83	0
485810	32236	hcd	783.64	657617.25	783.4361	113959.27	113959.27	60743.43	94344.9	76826.9	85426.14	106730.4	65316.29	69189.74	50461.86	96022.99	0
485810	32237	hcd	787.18	373978.31	504.7706	83099.31	83099.31	50197.39	77961.46	65387.28	44790.2	69951.29	44191.77	65462	34081.59	62999.92	0
485810	32238	hcd	734.72	335348	248.1814	175011.38	175011.38	83349.09	146130.7	100777.65	103377.83	155069.62	73646.35	93969.84	66588.73	135503.42	0
485810	32240	hcd	484.3	342512.34	483.7967	153962.94	77174.17	101930.37	53923.83	116360.66	53118.39	153962.94	34039.04	101851.31	61480.6	135631.64	0
485810	32241	hcd	893.5	518211.91	128.1353	515331	128234.22	26165.43	235269.84	31992.5	515331	41589.46	161121.39	35376.7	115463.48	73362.27	0
485810	32242	hcd	623.03	2562117.5	622.6956	1052343	441331.88	891976.69	219273.84	1052343	425511.22	984646	187905.41	842494.44	322074.91	1041435.69	0
485810	32243	hcd	570.35	1210877.75	570.343	623917.94	374536.88	394154	623917.94	519390.69	252355.3	345361.03	218699.14	475833.81	184030.28	590493.62	0
485810	32244	hcd	655.88	1312096.25	248.1813	493973.53	415591.41	245835.55	255886.61	204161.72	476798	493973.53	151327.95	269865.97	205022.83	350923.5	0
485810	32245	hcd	743.44	1431804.5	385.2325	432335.25	405610.28	127857.53	214381.2	154086.44	256293.64	432335.25	98845.75	135544.19	192898.41	200690.52	0
485810	32246	hcd	704.2	387972.81	704.3748	125696.32	125696.32	69835.8	110151.8	84698.4	55701.27	94108.7	58566.82	76034.88	66980.85	102809.57	0
485810	32247	hcd	797.73	1069787.12	796.9853	762588.19	238882.95	107672.83	423835.69	156723.45	286877.72	103612.73	762588.19	150357.7	212287.78	228687.47	0
485810	32248	hcd	561.82	670422.25	110.0718	198648.34	198648.34	138528.14	159912.28	162684.06	122708.59	165172.89	77225.02	148801.91	97012.7	193647.7	0
485810	32249	hcd	479.05	2954525	195.1157	274228.56	95965.28	110974.81	78027.98	97409.27	109376.45	102543.05	44375.72	62631.61	274228.56	163637.39	0
485810	32250	hcd	828.45	255962.38	829.4773	123966.29	113447.09	76935.36	117661.52	105302.4	86301.38	123027.38	46504.49	96321.94	75359.27	123966.29	0
485810	32251	hcd	558.6	313356.91	558.3423	163522.17	154480.44	101928.35	139976.75	135162.75	116273.45	127179.82	69826.67	90864.22	138942.62	163522.17	0
485810	32253	hcd	696.43	46977240	696.429	26956956	7557785	7321655	1590005.12	8108537.5	1569432.38	26956956	4030493.75	6596347.5	5606142	9645144	0
485810	32254	hcd	464.62	11009427	547.3451	3299506.25	1034688.38	981298.19	207122.52	1062628.75	286849.47	3299506.25	477958.34	809707.19	1601092.38	1097604.12	0
485810	32255	hcd	474.55	8262218.5	248.1812	797053.06	144199.62	64136.31	151799.84	119881.79	115021.4	136866.58	96452.89	116640.1	797053.06	122598.23	0
485810	32256	hcd	750.79	2194484.75	129.1388	2194179	323137.88	111466.51	777087.94	164137.06	431245.28	154593.83	2194179	114080.77	553242.38	256965.28	0
485810	32257	hcd	553	612999.06	110.0718	319678.72	237151.27	244180.89	153937.25	289292	131536.84	210864.86	104348.73	258653.39	145466.67	319678.72	0
485810	32258	hcd	609.84	436712.19	248.1815	329337.09	295556.47	203776.95	255177.38	257173.64	187639.19	262611.12	130452.86	238588.41	137313.86	329337.09	0
485810	32259	hcd	679.67	2591395.5	679.6663	1562447.25	1187382.75	242250.12	1562447.25	146982.2	1451384.88	335295.16	207363.64	100862.52	248839.23	178655.09	0
485810	32260	hcd	859.51	703155.12	329.2391	490605.66	96664.95	135306.53	490605.66	160131.36	168548.41	77289.44	124305.73	155418.7	114441.78	241937.83	0
485810	32261	hcd	665.38	469459.88	248.1815	156264.56	150770.19	77720.25	132845.78	100699.49	97750.84	156264.56	65114.18	80064.73	82098.41	133014.03	0
485810	32262	hcd	838.5	363870.78	248.1813	254125.23	254125.23	77108.44	197640.52	72289.2	113350.52	101698.65	51443.07	71702.84	76359	98828.43	0
485810	32263	hcd	820.12	327220.19	127.1323	313870.03	136629.8	42347.05	313870.03	44230.43	242699.55	124883.65	88930.94	47566.19	132898.61	106691.02	0
485810	32264	hcd	548.12	763165.81	110.0719	224143.97	202149.05	84685.24	162995.22	91286.91	176570.84	224143.97	67791.73	112961.78	103509.12	136768.03	0
485810	32266	hcd	693.69	591550.69	248.1816	394192.84	321786.44	153781.62	394192.84	224103.88	247658.86	228765.73	218439.36	206224.84	152006.66	285217.84	0
485810	32267	hcd	823.5	218607.09	529.3642	157516.5	96352.55	60471.73	136319.11	83615.47	93071.95	157516.5	48588.63	78759.6	63661.68	104659.95	0
485810	32268	hcd	465.78	20503132	248.1811	2683308.25	371953.41	268711.09	229761.97	368741.88	199527.67	791892.94	135217.45	488670.12	2683308.25	439952.22	0
485810	32269	hcd	470.04	10547047	248.1811	1034252	93627.24	67267.7	143587.23	79443.2	80289.48	93189.55	99923.78	154956.88	1034252	125567.45	0
485810	32270	hcd	707.6	48332000	706.9094	3501155.75	1620425.75	1808278.25	3249240.5	1655339.62	3442787.75	3501155.75	727666.12	1361462.5	3186170.5	2623678.25	0
485810	32271	hcd	605.53	877609.12	376.2767	342655.31	305623.34	82500.66	140233.44	74905.62	229052.61	342655.31	87910.7	86093.95	126557.08	132457.84	0
485810	32272	hcd	537.72	1110643	536.874	179933.12	179933.12	79594.7	174950.47	112442.02	115190.08	92701.08	111823.85	102220.58	88208.47	144434.39	0
485810	32273	hcd	829.41	474783.69	244.0934	207188.52	121922.49	99455.73	124961.57	122948.2	111597.57	207188.52	46387.73	106576.48	80046.02	153438.09	0
485810	32274	hcd	484.53	777387.62	197.1288	145643.56	99552.93	80383.05	145643.56	119901.41	84274.55	107761.79	119794	98226.44	66943.27	126250.63	0
485810	32275	hcd	1044.17	297786.31	248.1812	89556.75	15511.88	76043.17	19529.39	75322.15	31884.73	42523.22	15676.43	60722.32	59053.96	89556.75	0
485810	32276	hcd	789.5	340575.38	230.1708	255194.72	255194.72	130901.13	214656.62	168507.77	139877.2	242795.73	84939.24	168478.98	93725.28	209182.09	0
485810	32277	hcd	810.94	158297.09	248.1814	112058.33	97386.73	31134.29	112058.33	44661.62	63779.53	43115.4	86019.88	40078.64	43717.55	57846.21	0
485810	32279	hcd	589.67	7553152.5	512.8508	1700139.75	884877.62	241151.89	1700139.75	316239.53	1263890.88	1475701.75	296059.75	428112.34	960803.69	520947.59	0
485810	32280	hcd	884	1705732.75	239.1142	363120.66	147832.8	54099.3	363120.66	76139.95	290545	303225.31	70695.95	84873.47	242687.25	111310.12	0
485810	32281	hcd	629.63	1195322.5	110.0718	687491	687491	116398.35	481670.78	128517.34	314064.66	254632.2	236678.66	134656.12	195738.78	229317.8	0
485810	32282	hcd	499.96	393280.62	463.3088	179109.53	96623.1	106997.82	58931.99	105425.35	117257.94	179109.53	46981.11	101376.87	99163.14	133347.61	0
485810	32283	hcd	582.83	1382177.5	582.2681	321350	272585.84	269411.22	168468.95	291946.56	145257.25	317561.41	213523.2	287370.06	118167.65	321350	0
485810	32284	hcd	905.89	2370263.75	905.8854	868734.25	554249.19	143289.36	868734.25	65043.1	694488.19	119833.41	104826.73	20625.27	100727.24	40569.79	0
485810	32285	hcd	580.61	673524.38	110.0717	359908.53	286885.75	60273.24	359908.53	95136.22	204719.84	108212.11	128056.91	96337.53	105295.28	136617.42	0
485810	32286	hcd	713.23	656786.88	248.1815	438963.44	165913.39	67838.82	438963.44	125394.41	143705.39	113261.33	258670.12	123509.62	93425.47	146479.88	0
485810	32287	hcd	702.43	593583	248.1814	380454.41	380454.41	255252.7	297905.38	317159.16	215361.45	295832.81	154996.92	306377.62	158986.75	356052.84	0
485810	32288	hcd	653.36	1074507	248.1814	646681.5	405750.97	203392.73	460793.78	286295.16	290241	646681.5	191616.64	285153.34	197891	335469.97	0
485810	32289	hcd	524.9	860401	248.1812	180316.7	168089.47	125936.82	148959.44	147225.3	76104.77	156693.11	129619.37	139962.98	85705.95	180316.7	0
485810	32290	hcd	658.7	855337.25	110.0718	502998.03	449551.88	304012.28	230838.81	341493.97	220584.12	502998.03	106179.6	303053.88	184290.5	410090.88	0
485810	32292	hcd	760.45	41943244	760.4466	14974991	5234368	934239.06	14111904	944680.56	8204553	1662911.12	14974991	630845.62	4032272.5	1027708.69	0
485810	32293	hcd	730.56	755340.38	730.4219	302854.88	212959.94	50965.84	166425.3	53621.24	170900.16	302854.88	103390.58	68124.34	110677.82	90528.73	0
485810	32294	hcd	554.52	1203888.12	248.1813	561535.81	403487.5	66958.84	561535.81	39368.78	533908.19	88763.58	146832.73	39413.47	103239.3	86638.97	0
485810	32295	hcd	514.96	448232.56	514.6279	257622.27	167465.75	71676.36	257622.27	107160.19	149130.97	95037.52	211022.06	103685.38	100765.1	158794.39	0
485810	32296	hcd	797.4	795634.75	796.4849	327214.12	153267.2	71479.81	215433.97	106242.49	124643.08	53793.33	327214.12	99160.77	106634.9	145059.11	0
485810	32297	hcd	517.96	347704.06	376.2766	176291.66	176291.66	87186	168628.97	94029.12	152082.5	112402.24	80136.77	104239.04	74175.79	134116.59	0
485810	32298	hcd	808.8	498518.81	128.1356	497939.44	176342.92	53084.45	200082.66	43278.39	497939.44	133615.55	185940.67	70338.44	123395.3	109671.59	0
485810	32299	hcd	492.79	533829.44	492.7906	178806.95	87577.85	133856.19	93239.93	153184.22	70893.3	87649.05	75366.72	133639.56	76867.12	178806.95	0
485810	32300	hcd	770.13	1982997	769.4553	1048264.19	1048264.19	273254.72	441277.25	375649.28	324402.56	425458.16	236375.28	335458.75	303455.12	478159.81	0
485810	32301	hcd	584.55	852246.56	585.3459	797678.56	187229.69	72665.29	507889.72	99192.05	168042.5	135707.73	797678.56	103010.91	138041.45	136623.33	0
485810	32302	hcd	453.45	495769.19	329.2392	311839.38	207597.45	20686.09	311839.38	33304.3	304233.56	69266.48	36790.29	22038.76	44849.43	29814.66	0
485810	32303	hcd	781.46	638609	751.4419	552596.25	292288.94	96300.73	355869.53	134173.33	200065.89	57133.68	552596.25	144495.5	159617.36	222928.73	0
485810	32305	hcd	720.42	541682.31	248.1814	394612.44	277832.69	268248.06	284920.62	349017.41	151207.55	251614.41	147998.2	296296.72	152579.47	394612.44	0
485810	32306	hcd	855.67	679521.69	855.473	152413.5	40755.2	17287.4	152413.5	24028.84	55745.72	23856.7	86149.91	30072.78	29310.18	49867.66	0
485810	32307	hcd	529.72	1405328.38	687.3624	467499.09	244990.33	64497.61	467499.09	101973.95	181668.55	65022.29	353633.72	75434.79	106779.86	103128.03	0
485810	32308	hcd	540.73	559777	248.1812	157764.67	154191.62	96832.62	128602.42	131457.31	90695.48	93465.32	64735.18	96384.95	65895.07	157764.67	0
485810	32309	hcd	848.48	288245.28	282.1819	146733	116061.9	106270.15	48289.01	107668.07	75171.9	146733	37654.12	118065.56	53794.85	135090.47	0
485810	32310	hcd	625.37	11475098	248.1812	3608254.25	995641.25	423993.03	3213992.25	273856.56	1395130.38	253561.44	3608254.25	285624.09	570335.81	485435.09	0
485810	32311	hcd	532.72	238155.25	110.0717	86485.11	63569	52126.22	67293.43	76020.85	42341.41	53648.41	67364.8	53802.36	77809.1	86485.11	0
485810	32312	hcd	606.73	413009.97	110.0719	210277.05	151723.47	38818.43	210277.05	53996.3	168947.58	137142.31	120611	68696.02	78304.89	95003.2	0
485810	32313	hcd	630.6	848679.19	629.9269	432726.22	272130.47	92360.02	432726.22	103294.8	336393.91	149804.52	395589.34	123861.95	163196.94	175611.14	0
485810	32314	hcd	598.88	1621003.75	598.8777	1173556	377699.19	371190.38	1173556	638337.5	373146.12	708725.62	343991	525138.5	354304.06	668446.38	0
485810	32315	hcd	611.49	414828.78	110.0718	341446.16	111592.39	51191.96	341446.16	67611.15	159095.81	83972.1	225148.22	84524.91	56688.29	117504.25	0
485810	32316	hcd	692.9	826045.44	127.1322	816561.75	576304.81	70391.97	816561.75	82420.7	758611.69	198177.34	226978.72	109686.81	169060.95	169503.64	0
485810	32318	hcd	715.99	892554.44	248.1815	439516.75	439516.75	65546.79	368631.03	93325.9	180655.56	121542.24	146593.42	81397.52	110946.43	141443.19	0
485810	32319	hcd	609.12	1349929.12	609.1174	1078384.38	1078384.38	181810.89	411159.59	205017.05	365290.94	513071.75	134967.33	182223.69	301704.84	282331.25	0
485810	32320	hcd	773.45	544581.19	230.1708	472025.62	472025.62	183988.98	286639.12	191231.11	311114.94	471762.25	117045.55	214698.27	173375.22	280121.16	0
485810	32321	hcd	617.68	4173887.75	616.8779	397447.16	353083.78	268960.31	233638.14	326177.25	252581.41	333381.66	79807.09	321447.66	170087.58	397447.16	0
485810	32322	hcd	577.6	833478.12	567.3539	412224.84	412224.84	102570.54	230991.75	126683.52	141993.88	189522.02	105610.84	118305.74	123095.91	183722.69	0
485810	32323	hcd	660.87	1070288.5	248.1813	529250.5	348240.78	115260.02	529250.5	163274.45	280584.75	224298.28	223412.92	156179.38	196097.89	244874.27	0
