Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
298242	6965	28.5288	2	7.6438	4.5533	1302.949	1.473	0	2	CID-MSn
298242	6966	28.5324	2	1654.5	80.103	968.3427	7.578	19	111	CID-MSn
298242	6967	28.5362	2	154.58	28.685	1227.5804	4.114	6	10	CID-MSn
298242	6968	28.5399	2	134.53	27.104	1041.3015	4.08	2	15	CID-MSn
298242	6969	28.5433	1	2.9951E+06	44463	401.7087	79.67	46947	46947	HMS
298242	6970	28.5507	2	6368.6	1483.9	534.022	134.6	54	198	CID-MSn
298242	6971	28.5542	2	2812.7	309.91	510.1877	25.85	32	116	CID-MSn
298242	6972	28.5573	2	6308.8	557.62	486.0049	48.39	61	224	CID-MSn
298242	6973	28.5606	2	1177.9	75.927	851.5502	6.964	14	78	CID-MSn
298242	6974	28.5644	2	1054.6	44.343	957.124	4.265	17	77	CID-MSn
298242	6975	28.5681	2	91.47	32.344	1719.2415	4.557	2	7	CID-MSn
298242	6976	28.5719	2	4869	348.52	475.5164	33.78	59	203	CID-MSn
